ERK8|0006468/not known/not known|0004707/not known/not known@0016740/not known/not known|0005575/cellular_component/not known|1
ERN2|0006915/not known/not known@0006397/not known/not known@0016481/not known/not known|0004674/not known/not known|0005575/cellular_component/not known|1
EVI1|0007275/not known/not known|0003735/not known/not known|0005575/cellular_component/not known|1
FAM3B|0030073/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FAM3D|0046676/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FARS2|0006412/not known/not known|0016874/not known/not known|0005575/cellular_component/not known|1
FARSLB|0006412/not known/not known|0016874/not known/not known|0005575/cellular_component/not known|1
FASN|0006631/not known/not known|0004315/not known/not known@0004314/not known/not known@0048037/not known/not known@0016829/not known/not known@0016740/not known/not known|0005575/cellular_component/not known|1
FAT3|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FAT4|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBLP-1|0000902/not known/not known@0008360/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXL18|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXL7|0006511/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO11|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO25|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO27|0030163/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO41|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO44|0030163/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXO8|0006511/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXW11|0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FBXW8|0015671/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FGD2|0007010/not known/not known|0005515/not known/not known@0008270/not known/not known|0005575/cellular_component/not known|1
FGD3|0007010/not known/not known|0005515/not known/not known@0008270/not known/not known|0005575/cellular_component/not known|1
FGD4|0030036/not known/not known@0008360/not known/not known|0005085/not known/not known|0005575/cellular_component/not known|1
FGD5|0007010/not known/not known|0005515/not known/not known@0005529/not known/not known|0005575/cellular_component/not known|1
FGD6|0008360/not known/not known|0003824/not known/not known@0005085/not known/not known|0005575/cellular_component/not known|1
FGF19|0007399/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FGFR1|0000165/not known/not known@0008543/not known/not known@0006468/not known/not known|0004713/not known/not known@0016740/not known/not known|0005575/cellular_component/not known|1
FIBL-6|0007596/not known/not known@0007156/not known/not known|0004888/not known/not known|0005575/cellular_component/not known|1
FIGLA|0030154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ10808|0006512/not known/not known|0000155/not known/not known|0005575/cellular_component/not known|1
FLJ12644|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
FLJ12649|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ14442|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ16369|0006511/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ20298|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ21156|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ21839|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ22761|0006096/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ23311|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ23577|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ23749|0006510/not known/not known|0008270/not known/not known|0005575/cellular_component/not known|1
FLJ23834|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ25006|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ25076|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ25084|0006633/not known/not known@0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ25339|0030195/not known/not known|0004295/not known/not known|0005575/cellular_component/not known|1
FLJ30934|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ32370|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ32384|0045736/not known/not known|0017069/not known/not known|0005575/cellular_component/not known|1
FLJ32752|0007018/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ35630|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ36119|0006464/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ00036749|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ39155|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ40217|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ40427|0007018/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ40722|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ40773|0008654/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
FLJ40869|0006281/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ45235|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ45273|0006510/not known/not known|0004842/not known/not known|0005575/cellular_component/not known|1
FLJ45651|0009395/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ46675|0007018/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLJ90231|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FLT1|0030154/not known/not known@0007565/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
FMN1|0016043/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FMN2|0016043/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FMNL2|0016043/not known/not known|0003779/not known/not known@0003743/not known/not known|0005575/cellular_component/not known|1
FMNL3|0016043/not known/not known|0003779/not known/not known|0005575/cellular_component/not known|1
FN1|0007155/not known/not known@0009611/not known/not known|0005201/not known/not known@0016491/not known/not known|0005575/cellular_component/not known|1
FNBP1L|0006897/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FOSL1|0006968/not known/not known@0006357/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
FRAP1|0006281/not known/not known@0007584/not known/not known|0004428/not known/not known|0005575/cellular_component/not known|1
FREM2|0007154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FREM3|0007154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FTMT|0006826/not known/not known|0008199/not known/not known|0005575/cellular_component/not known|1
FUCA2|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
FUK|0009073/not known/not known@0008152/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
FUT10|0006486/not known/not known|0008417/not known/not known|0005575/cellular_component/not known|1
FUT11|0006486/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GABRG1|0006821/not known/not known|0005216/not known/not known|0005575/cellular_component/not known|1
GAL3ST3|0009058/not known/not known@0009311/not known/not known|0001733/not known/not known@0050698/not known/not known|0005575/cellular_component/not known|1
GALM|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GANC|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GAS2|0000902/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GBGT1|0009247/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GCNT2|0006493/not known/not known|0008375/not known/not known|0005575/cellular_component/not known|1
GDF11|0040007/not known/not known@0007399/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GFM2|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GHR|0040007/not known/not known@0001501/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GJB2|0007267/not known/not known@0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GLB1L|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GLIS1|0000122/not known/not known|0008270/not known/not known|0005575/cellular_component/not known|1
GLT28D1|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GLUL|0006542/not known/not known@0009399/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GNAQ|0006471/not known/not known|0005525/not known/not known|0005575/cellular_component/not known|1
GNAS|0007565/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GNPDA2|0005975/not known/not known|0016853/not known/not known|0005575/cellular_component/not known|1
GNRHR2|0007165/not known/not known|0004968/not known/not known|0005575/cellular_component/not known|1
GPR110|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR111|0007186/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR114|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR115|0007186/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR123|0007186/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR124|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR125|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR128|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR133|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR141|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR144|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR155|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR174|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR34|0007186/not known/not known|0001584/not known/not known|0005575/cellular_component/not known|1
GPR61|0007186/not known/not known|0001584/not known/not known|0005575/cellular_component/not known|1
GPR62|0007186/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPR73|0007165/not known/not known|0004983/not known/not known|0005575/cellular_component/not known|1
GPR73L1|0007165/not known/not known|0004983/not known/not known|0005575/cellular_component/not known|1
GPR74|0007186/not known/not known|0001584/not known/not known|0005575/cellular_component/not known|1
GPR97|0007218/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GPRC6A|0007216/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GRB2|0007173/not known/not known|0005070/not known/not known|0005575/cellular_component/not known|1
GRIA2|0006811/not known/not known@0007165/not known/not known|0008066/not known/not known@0005267/not known/not known|0005575/cellular_component/not known|1
GRK7|0007601/not known/not known|0004703/not known/not known@0004871/not known/not known|0005575/cellular_component/not known|1
GSC|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GSTO2|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
GYLTL1B|0009101/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
H1FOO|0006334/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HACE1|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HBG1|0015671/not known/not known|0005506/not known/not known|0005575/cellular_component/not known|1
HBM|0015671/not known/not known|0005506/not known/not known|0005575/cellular_component/not known|1
HCG3|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HCLS1|0007242/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
HCN1|0006812/not known/not known@0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HCN3|0006813/not known/not known|0005261/not known/not known|0005575/cellular_component/not known|1
HDAC10|0006350/not known/not known|0004407/not known/not known@0016787/not known/not known|0005575/cellular_component/not known|1
HDAC8|0016568/not known/not known@0006350/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
HDAC9|0016568/not known/not known|0016787/not known/not known@0016566/not known/not known|0005575/cellular_component/not known|1
HDHD2|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HDHD4|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HECW2|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HEPHL1|0006825/not known/not known|0016491/not known/not known|0005575/cellular_component/not known|1
HERC6|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HES4|0030154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HIBADH|0006573/not known/not known|0016491/not known/not known|0005575/cellular_component/not known|1
HILS1|0030154/not known/not known@0045449/not known/not known|0042393/not known/not known|0005575/cellular_component/not known|1
HIPK4|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HKR1|0007275/not known/not known@0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HNRPLL|0006397/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HOXA13|0007275/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
HOXD8|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HRC|0006936/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HRNR|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HSC20|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HSD3B7|0006700/not known/not known@0006694/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HSPB9|0006986/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HTR3D|0006811/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
HUWE1|0051028/not known/not known@0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
IBRDC1|0042787/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
ICEBERG|0006508/not known/not known|0004869/not known/not known|0005575/cellular_component/not known|1
IFNK|0019221/not known/not known@0030101/not known/not known@0009615/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
IGFBPL1|0001558/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
IGSF8|0008283/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
IL17D|0006954/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
IL17F|0006029/not known/not known@0045408/not known/not known@0042109/not known/not known|0019955/not known/not known|0005575/cellular_component/not known|1
IL2RG|0006461/not known/not known|0004896/not known/not known@0004913/not known/not known|0005575/cellular_component/not known|1
IL31RA|0000165/not known/not known@0042592/not known/not known@0007169/not known/not known|0019955/not known/not known@0019901/not known/not known|0005575/cellular_component/not known|1
IMMP2L|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
ING5|0008285/not known/not known|0005515/not known/not known|0005575/cellular_component/not known|1
IPLA2(GAMMA)|0006629/not known/not known|0047499/not known/not known|0005575/cellular_component/not known|1
IPO11|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
IRAK2|0007249/not known/not known@0006468/not known/not known@0007165/not known/not known|0004674/not known/not known|0005575/cellular_component/not known|1
ITGA11|0007517/not known/not known|0005518/not known/not known|0005575/cellular_component/not known|1
ITGAD|0007160/not known/not known|0000287/not known/not known|0005575/cellular_component/not known|1
KCNA7|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNC2|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNE3|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNG3|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNG4|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNH3|0006813/not known/not known|0005249/not known/not known|0005575/cellular_component/not known|1
KCNH5|0006812/not known/not known@0000160/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNH7|0006813/not known/not known@0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNH8|0006813/not known/not known|0005249/not known/not known|0005575/cellular_component/not known|1
KCNK6|0006813/not known/not known|0005216/not known/not known|0005575/cellular_component/not known|1
KCNK9|0006811/not known/not known|0005244/not known/not known|0005575/cellular_component/not known|1
KCNRG|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNS2|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCNV2|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCTD1|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCTD10|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCTD11|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCTD18|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KCTD6|0006813/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA0992|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1001|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1026|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1030|0006306/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1333|0016567/not known/not known|0004842/not known/not known|0005575/cellular_component/not known|1
KIAA1442|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1510|0006817/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1573|0006816/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1604|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1639|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
KIAA1727|0016043/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1804|0006468/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
KIAA1815|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1915|0045449/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1950|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA1970|0006412/not known/not known|0004818/not known/not known|0005575/cellular_component/not known|1
KIAA1984|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIAA2025|0016567/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIF1B|0007018/not known/not known|0016887/not known/not known@0019894/not known/not known|0005575/cellular_component/not known|1
KIF5A|0007018/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KIRREL3|0030097/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
KLK4|0006508/not known/not known|0016787/not known/not known|0005575/cellular_component/not known|1
KUB3|0006303/not known/not known|0008270/not known/not known|0005575/cellular_component/not known|1
L3MBTL3|0045449/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
L3MBTL4|0016568/not known/not known|0003700/not known/not known|0005575/cellular_component/not known|1
LACTB|0046677/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LAF4|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LAMA1|0016477/not known/not known|0005102/not known/not known@0005496/not known/not known|0005575/cellular_component/not known|1
LAMA3|0007166/not known/not known|0005102/not known/not known@0005198/not known/not known|0005575/cellular_component/not known|1
LARS|0006412/not known/not known|0004823/not known/not known|0005575/cellular_component/not known|1
LATS2|0009755/not known/not known|0000166/not known/not known@0004674/not known/not known|0005575/cellular_component/not known|1
LCN6|0006693/not known/not known|0005215/not known/not known|0005575/cellular_component/not known|1
LCN8|0016042/not known/not known@0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LIPH|0006629/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LIPI|0016042/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LMTK3|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC115294|0006464/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC115509|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
LOC122335|0006457/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC124751|0006310/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC127262|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC131873|0006817/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC133308|0006811/not known/not known@0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC136242|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC150763|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC153328|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC197322|0006631/not known/not known@0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC200205|0006546/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC201164|0016042/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC203427|0006810/not known/not known|0003676/not known/not known|0005575/cellular_component/not known|1
LOC283130|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC283514|0006511/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC284723|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC340156|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
LOC340351|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC342897|0030163/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC348094|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC387750|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC389852|0016998/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC390637|0006508/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC391013|0016042/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC89944|0005975/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC91461|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC91614|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LOC92912|0006512/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LRIG3|0007155/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LRP1B|0006898/not known/not known|0005041/not known/not known|0005575/cellular_component/not known|1
LRRK1|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
LRRK2|0015031/not known/not known|0005525/not known/not known|0005575/cellular_component/not known|1
LRSAM1|0016567/not known/not known|0016874/not known/not known|0005575/cellular_component/not known|1
LSM10|0006397/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LTBP2|0006858/not known/not known@0009306/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LYCAT|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LYPLAL1|0006631/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LYZL2|0016998/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LYZL4|0016998/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
LZIC|0007275/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MAFG|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MAGI1|0009966/not known/not known|0016301/not known/not known|0005575/cellular_component/not known|1
MAPK10|0007254/not known/not known@0007165/not known/not known|0004708/not known/not known|0005575/cellular_component/not known|1
MAPK13|0007243/not known/not known|0004707/not known/not known|0005575/cellular_component/not known|1
MAPKAPK5|0006950/not known/not known|0004708/not known/not known|0005575/cellular_component/not known|1
MARS2|0006412/not known/not known|0016874/not known/not known|0005575/cellular_component/not known|1
MASS1|0006725/not known/not known@0007154/not known/not known@0007399/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MASTL|0006468/not known/not known|0016740/not known/not known|0005575/cellular_component/not known|1
MCART1|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MCF2|0007242/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MCM8|0006350/not known/not known|0003677/not known/not known@0017111/not known/not known|0005575/cellular_component/not known|1
MCOLN2|0006812/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MDH1B|0006108/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MDN1|0006457/not known/not known|0016887/not known/not known|0005575/cellular_component/not known|1
MFRP|0009790/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC11324|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC12466|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
MGC13168|0006811/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC15619|0006812/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC16169|0006468/not known/not known|0004713/not known/not known|0005575/cellular_component/not known|1
MGC17403|0006350/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC21874|0045449/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC23401|0006397/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC26694|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC26717|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC26963|0006686/not known/not known|0016301/not known/not known|0005575/cellular_component/not known|1
MGC27466|0006350/not known/not known|0046872/not known/not known|0005575/cellular_component/not known|1
MGC32065|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC3234|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC33309|0009058/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC34646|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC34725|0006810/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC35295|0007165/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC39715|0015031/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC4170|0030154/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC42105|0006468/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC42174|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC4399|0006412/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
MGC45840|0008152/not known/not known|0003674/molecular_function/not known|0005575/cellular_component/not known|1
